-72.99018144607545,-41.309445802681246
-72.98252105712892,-41.3063833023091
-72.99514889717103,-41.31167811362131
-72.98510670661928,-41.311670054874526
-72.98683404922487,-41.310420937078746
-72.99014925956727,-41.30772114911309
